shortOperatorName,lineName,backgroundColor,textColor,borderColor,shape,wikidataQid,GTFSAgencyID,GTFSAgencyName
hsl,502,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,506,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,510,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,518,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,520,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,521,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,521K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,522,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,522B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,530,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,531,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,533,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,542,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,544,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,548,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,549,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,553,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,554,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,560,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,561,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,562,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,566,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,570,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
